Marital_status,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_HOUSE_YRS,Age_band,Total_EXP
1,2,0,18,53,13,11,3,21
1,2,0,20,232,14,11,1,24
1,2,0,49,61,4,13,0,8
1,2,0,23,247,25,13,4,24
0,2,0,25,89,28,14,0,20
1,2,0,16,133,9,10,4,26
1,2,1,35,160,12,11,3,8
1,2,0,23,95,25,11,0,24
1,2,0,25,121,28,12,3,4
1,2,1,46,235,22,12,1,20
1,2,0,3,116,27,13,0,15
1,2,0,37,84,0,11,1,12
1,2,1,5,299,22,11,0,12
0,2,1,23,75,2,12,3,18
1,2,1,23,291,22,12,1,10
1,2,0,12,122,11,11,4,25
1,2,0,43,100,2,11,3,16
1,2,0,26,106,11,10,4,27
1,2,0,30,160,12,10,2,2
1,2,0,0,251,13,11,3,18
1,1,1,24,291,22,10,0,12
1,2,0,15,61,4,11,3,27
1,2,0,33,102,10,14,1,23
1,2,0,46,82,13,11,0,0
0,2,1,5,69,2,14,1,20
1,2,0,5,69,2,12,0,10
1,2,0,12,122,11,11,4,25
0,2,1,3,215,23,13,4,16
1,2,0,5,63,1,11,4,25
1,2,0,45,83,10,10,3,13
0,1,0,45,73,22,13,4,22
1,2,0,36,238,25,12,2,10
1,2,0,31,84,0,11,2,4
1,2,0,50,27,25,10,0,21
0,2,1,46,284,6,12,0,18
0,2,0,0,11,20,13,1,25
0,2,0,36,24,14,12,0,19
1,2,1,40,122,11,12,1,10
1,2,0,4,183,11,10,4,31
1,2,0,36,307,25,14,0,10
0,2,0,32,293,22,14,2,18
1,1,0,38,143,0,14,4,22
1,2,0,37,171,14,12,3,27
1,2,0,7,312,0,10,3,6
1,2,0,46,195,13,11,2,28
1,1,0,32,219,25,11,3,14
1,2,0,28,213,0,10,2,2
1,2,0,12,161,14,13,3,10
1,2,0,33,219,25,10,0,0
1,2,1,7,203,1,13,4,2
1,1,0,7,130,14,10,2,30
1,2,0,15,73,22,11,2,32
1,2,0,14,4,14,10,3,16
1,2,0,7,86,1,13,3,2
1,2,1,47,184,10,11,3,6
1,2,0,25,295,1,11,3,6
1,2,1,31,98,6,13,2,2
1,2,0,14,227,14,10,1,0
1,2,1,23,290,14,14,1,21
1,2,1,11,38,11,11,2,27
1,2,0,25,174,19,13,0,22
1,2,1,36,47,4,10,1,25
1,2,0,31,171,14,11,0,14
1,2,1,45,219,25,14,4,17
1,2,0,16,137,2,12,3,12
1,2,0,47,79,2,14,2,2
1,2,1,1,222,22,11,4,2
1,2,0,23,152,13,14,2,18
1,2,0,40,278,28,11,2,26
1,2,0,48,20,0,10,1,14
1,2,0,31,307,25,12,3,14
1,2,0,42,207,14,13,0,2
1,2,0,6,23,28,12,1,8
1,2,1,30,70,22,14,1,15
1,2,0,15,114,28,11,2,2
1,2,0,13,102,10,11,4,11
1,2,0,16,69,2,12,4,10
1,2,0,0,311,22,10,2,30
1,2,0,38,245,23,12,3,6
1,2,0,43,232,14,14,2,28
1,2,0,2,14,14,11,3,20
1,2,1,1,125,15,12,4,29
1,2,1,13,81,10,11,2,12
1,2,0,28,190,14,12,4,6
1,2,1,10,45,28,11,0,24
1,2,0,43,103,28,13,0,4
0,2,0,50,249,13,13,3,24
1,2,0,20,119,11,12,1,23
1,2,0,15,61,4,14,2,14
1,2,0,37,99,21,13,2,20
1,2,0,42,248,10,11,1,8
1,2,1,0,78,27,12,3,14
1,2,0,41,260,14,12,2,18
1,2,0,3,152,13,14,2,28
1,2,0,10,306,28,12,0,18
1,1,0,26,217,28,11,2,0
1,2,0,23,118,0,11,2,16
1,1,1,17,88,4,13,3,15
1,2,0,10,90,0,12,0,2
1,2,0,1,145,28,12,4,18
1,2,0,44,238,25,14,4,15
1,2,0,48,173,25,13,2,14
1,2,1,7,129,19,10,4,30
1,1,0,24,85,14,11,0,21
1,2,0,37,96,25,10,4,22
1,2,1,35,207,14,12,2,28
1,2,0,32,257,22,11,2,25
1,2,1,29,171,14,14,3,12
0,2,1,27,103,28,10,2,26
1,2,1,23,96,25,11,2,15
1,2,1,9,272,28,10,2,22
1,2,0,47,257,22,13,2,20
0,2,0,9,95,25,13,1,0
1,2,1,5,299,22,11,0,12
1,2,0,34,238,25,14,1,28
1,2,1,49,290,14,14,4,20
1,2,0,4,164,4,13,2,0
1,2,1,50,166,12,13,2,14
1,2,1,20,117,10,13,0,31
1,2,0,13,20,0,12,0,12
1,2,1,0,315,23,11,3,6
1,1,0,1,141,6,13,0,0
1,2,1,0,16,14,12,2,10
1,2,1,28,131,14,11,4,0
1,1,0,16,182,14,14,2,6
1,2,1,3,29,28,12,3,25
1,2,0,39,39,28,11,3,10
1,2,0,7,91,22,12,0,19
1,2,1,0,109,0,10,2,24
1,2,0,38,40,17,10,0,4
1,2,0,13,41,2,11,3,27
1,2,1,24,1,24,11,1,6
1,0,1,22,189,6,11,0,27
1,1,0,41,63,1,14,4,4
0,2,0,8,106,11,12,1,16
1,2,0,20,245,23,11,3,0
1,2,0,41,139,20,12,4,22
1,2,1,42,225,7,13,3,18
1,2,0,1,276,14,10,0,8
1,2,0,4,189,6,13,3,14
1,2,0,41,251,13,11,0,8
1,2,0,32,62,10,12,0,24
1,2,0,5,104,25,10,0,16
1,2,0,16,150,7,13,3,17
1,2,1,38,307,25,14,2,21
1,2,1,1,160,12,13,4,20
1,2,0,50,281,9,14,2,6
1,2,0,49,42,2,13,4,14
1,2,1,32,67,3,13,0,17
1,2,0,13,75,2,10,2,23
1,2,1,10,50,13,13,2,21
1,2,1,9,93,7,14,0,18
1,2,0,49,251,13,11,0,2
1,2,0,27,125,15,13,3,10
1,2,0,44,300,22,13,0,8
1,2,0,19,173,25,14,4,25
1,2,1,9,4,14,14,4,8
1,2,0,2,138,25,11,4,12
0,2,1,14,77,11,14,4,2
1,2,0,3,54,17,14,3,16
1,2,0,24,43,5,12,4,14
1,1,0,4,273,13,14,2,16
1,2,0,23,37,11,10,4,2
1,2,0,42,154,23,10,0,4
1,2,0,8,29,28,14,0,6
1,2,0,31,65,13,14,1,2
1,1,1,48,127,13,10,1,9
1,2,0,17,117,10,10,2,28
1,2,1,31,48,20,13,1,9
1,2,0,46,110,7,14,4,2
1,2,0,50,179,23,10,2,26
1,2,0,2,14,14,11,3,20
1,2,1,24,81,10,14,3,15
1,2,1,8,179,23,12,2,4
1,2,0,28,273,13,13,3,20
1,2,0,19,110,7,14,1,18
1,2,0,12,0,0,12,2,27
1,2,0,7,28,25,14,3,28
1,2,0,33,91,22,10,3,16
1,2,0,48,87,22,11,1,27
1,2,0,20,249,13,11,1,6
1,2,0,29,85,14,14,3,19
1,2,0,16,31,28,14,2,23
1,2,0,48,145,28,11,4,10
1,2,0,33,125,15,14,0,24
1,2,0,16,78,27,12,0,19
1,2,1,48,258,17,12,1,23
1,2,1,33,175,0,10,2,31
1,2,0,50,259,25,10,3,6
1,2,0,11,191,23,11,0,19
0,2,0,30,178,22,12,3,8
1,0,0,1,75,2,10,2,14
1,2,0,25,205,14,11,4,17
1,2,0,2,73,22,10,3,12
0,2,0,15,179,23,12,2,24
1,2,1,14,295,1,13,1,2
0,2,1,44,227,14,10,4,6
1,2,1,38,35,19,13,3,12
1,2,0,42,216,25,13,2,26
1,2,1,37,264,23,10,0,14
1,2,1,14,194,6,12,2,25
1,2,1,15,224,28,11,0,18
1,2,0,50,254,13,11,0,10
1,2,0,33,140,1,14,2,12
1,2,0,16,224,28,10,4,18
1,2,0,44,224,28,10,0,6
1,2,0,8,271,1,11,0,25
1,2,0,8,261,2,14,1,29
1,2,1,3,261,2,13,4,26
1,2,0,47,265,28,11,3,31
0,2,0,10,139,20,13,3,28
1,2,0,17,168,28,11,2,26
1,1,1,17,90,0,13,4,14
0,2,1,27,225,7,14,1,29
1,2,0,2,127,13,13,3,23
1,2,0,42,156,28,14,2,14
1,1,0,14,97,6,13,2,8
1,2,0,28,116,27,13,1,26
1,2,0,9,147,22,11,3,11
1,2,0,34,65,13,11,1,4
1,2,0,20,87,22,10,0,26
0,2,0,47,188,25,10,0,22
1,2,1,35,82,13,13,1,19
1,2,0,15,95,25,10,2,23
1,2,0,28,76,2,11,2,10
1,2,0,8,12,0,11,4,12
1,2,0,40,63,1,13,2,23
1,2,0,49,118,0,10,1,31
1,2,0,39,35,19,12,3,6
1,2,1,29,169,22,10,4,8
1,2,1,17,9,25,13,0,23
0,2,0,18,42,2,11,4,0
1,2,0,37,134,6,12,0,10
1,2,0,13,271,1,13,1,23
1,2,0,22,11,20,11,2,19
1,2,0,31,71,28,14,1,19
1,2,0,33,263,13,12,2,0
1,2,0,20,138,25,11,4,24
0,2,0,29,40,17,13,3,26
1,2,1,9,113,2,14,1,2
1,1,1,5,141,6,12,2,30
1,2,0,17,210,0,11,3,23
1,2,0,49,220,18,14,2,2
1,2,0,10,133,9,11,3,4
1,2,1,21,181,28,12,3,8
1,1,0,11,149,23,14,4,26
1,2,0,21,101,25,14,1,17
1,2,0,13,271,1,13,1,23
1,2,0,33,140,1,14,2,12
1,2,1,6,262,14,10,3,14
1,2,1,10,181,28,10,1,12
1,2,1,17,35,19,11,3,4
1,2,0,30,311,22,12,3,14
1,2,0,6,128,20,11,0,23
0,2,0,39,25,2,14,2,6
1,2,1,30,1,24,13,2,0
1,2,0,8,148,5,11,1,4
1,2,0,46,11,20,12,4,27
1,2,1,18,255,25,14,1,23
0,2,0,10,5,16,12,3,6
1,2,1,43,148,5,13,2,23
1,0,1,39,141,6,10,3,22
1,2,0,50,68,14,11,1,16
0,2,1,9,171,14,12,4,23
1,2,1,3,286,0,13,3,23
1,2,0,49,42,2,13,2,21
1,2,1,23,281,9,13,4,8
1,2,0,33,174,19,14,4,22
1,2,0,34,238,25,14,1,28
1,2,0,36,64,25,11,3,31
1,2,1,35,103,28,14,0,19
1,2,1,35,250,17,11,4,26
1,2,0,48,209,5,10,1,12
1,1,0,7,94,25,12,4,31
0,2,0,12,204,22,11,0,14
1,2,0,50,212,14,13,1,22
1,2,0,4,266,25,12,2,18
1,2,0,49,316,7,11,1,22
1,0,0,14,235,22,13,2,14
1,2,1,45,302,20,14,1,25
0,2,1,49,39,28,12,0,6
1,2,1,29,178,22,10,3,23
1,2,1,46,102,10,14,1,8
0,2,0,6,9,25,14,1,26
1,2,0,11,290,14,14,0,20
1,2,0,25,268,11,13,2,6
0,2,0,42,112,13,11,0,23
1,2,0,38,110,7,14,4,9
1,1,0,49,242,0,11,3,10
1,0,1,34,311,22,11,0,24
1,2,1,35,295,1,12,4,8
1,2,1,37,53,13,13,0,4
1,2,0,2,269,13,10,0,6
1,2,0,50,0,0,10,4,24
1,0,1,4,205,14,13,0,6
1,2,1,25,70,22,10,2,22
1,2,1,1,148,5,11,3,20
1,2,1,39,219,25,10,0,18
1,0,0,49,48,20,14,2,29
1,2,1,11,78,27,14,3,16
1,2,0,17,258,17,11,3,14
1,2,1,44,1,24,11,1,16
1,2,0,37,301,11,11,3,23
1,0,0,34,42,2,10,4,27
1,2,0,47,167,12,13,4,6
1,2,0,11,113,2,13,2,27
1,2,0,43,271,1,11,0,20
1,2,0,44,92,25,11,0,26
0,2,1,20,88,4,14,3,28
1,2,0,34,209,5,10,2,26
1,2,1,23,2,25,10,1,9
1,1,1,33,283,6,11,0,24
1,2,1,32,194,6,13,4,6
1,2,0,14,22,2,12,3,13
1,2,0,30,45,28,14,3,11
1,1,0,42,135,10,11,3,0
1,0,0,29,34,25,14,0,29
1,2,0,33,80,5,14,4,26
1,2,0,47,38,11,13,1,0
1,1,1,0,262,14,13,0,16
1,0,0,41,141,6,11,0,21
1,2,1,14,175,0,13,1,26
1,2,0,28,124,14,11,4,22
1,2,0,36,113,2,14,4,14
0,2,0,14,230,19,13,1,24
1,2,1,22,207,14,11,0,27
1,2,0,6,310,14,10,4,12
1,2,0,2,269,13,10,0,6
1,2,1,37,249,13,13,2,16
1,2,1,13,113,2,13,2,8
1,2,0,39,285,23,12,3,16
1,2,1,26,315,23,11,2,4
1,2,0,28,207,14,13,4,33
1,2,1,28,71,28,14,3,12
1,2,1,15,31,28,11,2,32
1,2,0,31,206,28,12,4,14
1,2,1,12,239,11,11,2,23
1,1,1,32,178,22,10,4,6
1,2,0,42,83,10,12,0,10
1,2,0,11,296,22,14,2,14
1,2,1,38,113,2,12,4,16
1,2,0,44,30,11,11,4,24
1,2,0,12,144,14,14,4,0
1,1,0,44,37,11,11,4,9
1,2,0,29,87,22,12,4,2
1,2,1,47,280,0,11,1,15
1,2,0,47,68,14,10,3,10
1,2,0,32,183,11,13,0,12
1,2,0,11,83,10,14,2,12
1,2,1,19,217,28,13,2,22
0,2,0,14,51,14,12,4,21
1,1,0,6,175,0,13,4,27
1,2,0,7,264,23,11,4,22
1,2,0,50,254,13,11,0,10
1,2,0,43,212,14,13,3,29
0,2,0,43,46,6,11,4,10
1,2,1,48,11,20,14,1,26
1,2,0,14,115,25,11,2,24
1,2,1,30,259,25,14,3,12
1,2,1,27,43,5,13,3,19
1,2,1,38,102,10,12,2,15
1,2,0,15,278,28,11,4,6
1,2,0,8,303,11,10,1,21
1,2,1,43,172,25,11,2,16
1,2,0,39,64,25,11,1,24
1,2,0,19,23,28,14,0,23
1,2,0,44,138,25,12,2,23
1,2,1,11,9,25,11,1,2
1,2,1,1,209,5,12,0,22
1,2,0,13,78,27,13,0,0
1,2,0,17,133,9,14,2,20
1,2,0,49,10,26,11,0,24
0,0,0,6,177,28,12,2,6
1,2,0,34,12,0,10,2,18
1,2,0,40,314,0,12,0,0
1,2,0,7,91,22,12,0,19
1,2,1,22,207,14,11,0,27
0,2,0,41,185,25,13,3,14
1,2,0,3,295,1,11,0,18
1,2,0,50,208,0,12,0,10
1,2,0,6,292,12,10,0,14
1,2,0,30,189,6,12,3,4
1,2,0,10,221,20,11,3,29
1,2,0,47,110,7,10,2,12
1,2,0,44,0,0,14,0,25
1,2,0,45,252,7,14,1,24
1,2,0,46,264,23,10,2,22
1,2,0,3,38,11,11,1,22
1,2,0,2,28,25,12,2,12
1,2,0,15,200,2,12,4,18
1,2,0,5,107,13,14,1,18
0,2,1,19,214,5,13,1,25
1,2,1,36,24,14,11,1,10
1,2,0,33,2,25,12,3,12
1,2,0,36,250,17,12,2,29
1,2,1,1,21,0,12,4,2
1,2,0,15,271,1,14,1,4
1,2,0,29,206,28,10,0,4
1,2,0,5,252,7,10,3,25
1,2,0,21,214,5,13,4,26
1,1,0,20,81,10,14,2,29
1,2,0,44,187,10,12,3,11
1,2,0,31,71,28,14,1,19
1,2,0,33,160,12,11,1,8
1,2,0,41,235,22,12,1,20
1,2,0,16,35,19,12,1,14
1,2,1,38,192,25,12,0,6
1,2,1,15,291,22,14,1,10
1,2,0,49,231,10,14,2,14
1,2,0,39,94,25,14,0,23
0,2,1,15,103,28,14,0,30
1,2,0,3,19,6,12,3,11
1,1,0,48,279,20,12,0,24
1,2,0,23,144,14,10,0,30
1,2,1,39,290,14,12,3,0
1,2,1,46,142,0,13,4,33
1,2,1,37,3,6,11,2,10
1,2,1,15,163,12,14,1,24
1,2,0,25,192,25,10,0,24
1,2,0,48,8,12,13,0,15
0,2,0,20,204,22,10,3,29
1,2,0,27,16,14,14,2,16
1,2,0,27,101,25,12,4,26
1,2,0,39,150,7,10,3,18
1,2,0,40,198,2,12,0,2
1,2,0,0,185,25,10,2,17
1,2,0,0,196,2,11,2,19
0,2,0,27,18,25,11,0,2
1,2,0,5,202,6,12,1,11
1,2,0,26,177,28,11,1,14
1,2,0,44,16,14,10,0,20
1,2,0,21,113,2,11,4,12
1,2,1,48,134,6,12,2,30
1,2,0,36,164,4,12,3,18
1,2,0,44,20,0,10,1,6
1,2,0,31,97,6,14,0,6
1,2,0,34,127,13,11,1,0
1,2,1,9,93,7,14,0,18
1,2,0,50,225,7,10,1,31
1,2,0,50,162,28,14,1,21
1,2,0,13,148,5,11,2,33
1,2,1,15,197,14,10,0,10
0,2,1,38,109,0,11,3,20
1,2,0,7,260,14,11,1,12
1,2,0,8,116,27,11,0,2
1,2,0,3,109,0,13,1,22
1,2,1,24,265,28,13,3,23
0,2,0,4,43,5,14,0,18
1,2,0,44,132,2,11,0,24
1,2,0,50,142,0,10,2,10
1,2,0,2,212,14,11,4,14
1,2,0,7,113,2,11,4,25
1,2,0,46,160,12,14,0,16
1,1,1,33,114,28,10,3,29
1,2,0,8,65,13,12,4,18
1,2,1,12,173,25,11,4,2
1,2,0,44,16,14,10,0,20
1,2,0,38,172,25,10,3,22
1,2,0,8,222,22,10,2,26
0,2,1,49,71,28,10,1,29
0,2,0,16,184,10,12,0,18
1,2,0,10,284,6,13,0,26
1,2,1,13,256,2,13,2,21
1,2,0,33,312,0,11,1,2
1,2,1,32,263,13,13,4,17
1,2,1,39,64,25,13,4,15
0,2,1,21,31,28,11,2,25
1,2,1,32,91,22,11,2,16
1,2,1,47,19,6,13,2,31
1,2,0,24,228,19,10,3,8
1,2,0,44,71,28,11,0,24
0,2,0,44,232,14,10,3,2
1,0,0,43,151,2,13,3,14
1,2,0,5,202,6,10,4,2
1,2,0,25,205,14,11,4,17
1,2,0,41,94,25,12,4,22
1,0,1,39,76,2,14,3,28
1,2,0,16,150,7,13,3,17
1,1,0,46,304,13,11,4,26
1,2,1,8,115,25,14,0,21
0,2,0,3,11,20,12,4,23
1,2,0,39,55,14,11,2,24
1,2,1,50,251,13,14,2,29
1,2,0,19,271,1,12,4,28
1,2,1,30,214,5,10,3,28
0,2,0,22,180,28,14,0,15
1,2,0,11,25,2,12,2,30
1,2,0,4,182,14,13,3,31
1,0,0,46,262,14,14,2,2
1,2,0,7,227,14,10,1,22
1,2,0,18,154,23,11,0,16
1,0,0,36,141,6,13,0,25
1,2,0,15,129,19,12,1,21
1,2,0,14,237,2,12,0,26
1,2,0,29,210,0,13,1,10
1,2,0,1,6,20,13,1,28
1,2,0,19,75,2,14,3,18
1,2,0,34,312,0,13,2,18
1,2,1,40,82,13,10,1,24
1,2,1,48,312,0,14,3,25
1,2,1,37,184,10,12,0,10
1,2,0,42,15,22,14,4,24
1,2,0,47,254,13,11,1,13
1,2,0,0,168,28,14,2,20
1,2,0,25,94,25,12,3,8
1,2,1,29,34,25,11,2,6
1,2,1,16,79,2,13,2,24
1,2,0,10,100,2,10,1,19
0,2,0,37,25,2,12,3,31
1,2,0,7,30,11,14,2,32
1,2,0,46,44,20,11,1,32
1,2,1,3,102,10,14,0,23
1,2,0,49,71,28,10,4,15
1,2,0,9,158,5,13,2,31
0,2,0,34,9,25,12,4,10
1,2,1,40,223,7,14,2,4
1,2,0,10,160,12,10,2,22
0,2,0,10,5,16,12,3,6
1,2,0,3,278,28,11,4,18
1,2,0,25,242,0,13,1,20
1,2,0,43,280,0,10,3,22
1,2,0,31,166,12,10,0,22
1,2,1,0,157,25,12,4,4
1,1,0,40,295,1,11,3,15
1,2,0,19,1,24,13,1,29
1,2,0,49,220,18,14,2,2
1,2,0,17,35,19,10,3,22
1,1,0,26,191,23,12,2,14
1,2,0,43,289,1,12,2,28
1,2,0,21,87,22,13,0,8
1,2,1,19,216,25,14,3,13
1,2,0,16,167,12,12,0,21
1,2,0,20,306,28,11,2,22
1,2,0,36,246,10,13,3,14
0,2,0,14,137,2,10,3,24
0,2,0,14,137,2,10,3,24
1,2,1,36,178,22,13,0,19
1,2,0,25,192,25,10,0,24
1,2,0,17,178,22,13,3,24
0,2,0,15,159,2,11,4,22
1,2,1,22,305,14,14,4,12
1,2,1,5,259,25,13,1,11
1,2,0,1,78,27,12,0,0
1,2,0,9,31,28,14,2,22
1,2,0,15,179,23,10,2,0
1,2,0,12,187,10,12,4,23
1,2,0,15,223,7,10,1,24
1,2,1,44,110,7,10,1,18
1,2,0,6,187,10,14,3,0
1,2,1,41,159,2,14,0,10
1,2,1,34,169,22,12,2,23
1,2,0,3,176,0,14,2,14
1,2,0,36,274,7,10,3,10
1,2,1,2,177,28,10,3,6
1,2,0,2,88,4,13,2,10
1,2,0,21,57,28,12,2,18
1,1,0,1,198,2,11,4,26
1,2,0,35,298,0,13,1,26
1,2,0,44,138,25,12,2,23
1,2,0,22,226,14,12,0,17
1,2,0,39,297,22,10,3,7
1,2,0,0,267,8,13,3,9
1,2,0,46,210,0,10,1,0
1,2,1,5,250,17,14,3,10
1,2,1,22,105,0,14,3,28
1,2,1,8,277,7,11,2,6
1,2,0,46,224,28,14,4,27
1,2,0,11,275,2,11,4,20
1,2,0,32,174,19,12,0,24
1,2,1,46,302,20,11,3,10
1,2,1,39,49,0,13,1,8
1,2,1,32,138,25,13,3,20
1,2,1,14,272,28,10,1,18
1,2,1,41,137,2,10,4,0
1,1,0,2,202,6,14,4,4
1,2,0,44,148,5,12,4,2
1,2,0,41,200,2,12,4,20
1,2,0,2,269,13,10,0,6
1,2,0,6,78,27,11,4,14
1,2,0,25,297,22,14,4,16
1,2,0,14,164,4,12,2,18
1,2,0,11,283,6,11,1,24
1,2,0,24,53,13,14,2,26
1,2,0,15,75,2,14,2,21
1,2,0,19,46,6,11,0,0
1,1,0,23,263,13,13,0,16
1,2,1,29,256,2,13,0,6
1,0,0,11,194,6,11,3,25
1,2,1,48,25,2,11,0,19
1,2,0,7,97,6,12,0,2
1,2,1,46,71,28,14,2,2
1,2,0,32,222,22,10,4,8
1,2,1,9,274,7,12,0,27
1,2,1,47,116,27,14,4,12
1,2,0,31,84,0,11,2,4
1,2,0,10,125,15,11,3,17
1,2,0,27,12,0,10,0,14
1,2,0,12,122,11,11,4,25
1,2,1,34,112,13,14,2,19
1,2,1,29,172,25,14,0,16
1,2,1,9,38,11,11,2,30
1,2,1,22,129,19,10,4,24
1,2,1,22,292,12,12,2,28
1,2,1,15,7,14,10,2,28
0,2,0,28,191,23,12,0,19
1,2,0,0,45,28,13,1,31
1,2,0,42,268,11,10,0,16
1,2,0,32,291,22,14,2,24
1,2,1,20,140,1,13,3,10
1,2,1,12,82,13,14,0,20
0,2,1,23,75,2,12,3,18
1,2,0,25,267,8,14,1,16
1,2,0,13,245,23,14,0,16
1,2,0,4,222,22,10,0,9
1,2,1,38,152,13,14,1,32
1,2,0,43,262,14,10,3,25
1,2,0,14,115,25,11,2,24
1,2,0,33,263,13,13,4,19
1,2,0,23,198,2,11,2,22
1,2,0,48,23,28,13,2,25
1,2,0,39,235,22,12,0,6
1,2,0,45,211,14,11,2,2
0,2,0,49,78,27,13,2,28
1,2,1,19,40,17,12,1,27
1,2,1,25,134,6,14,1,10
1,2,0,42,162,28,12,2,24
1,2,1,10,49,0,14,3,22
1,1,0,35,276,14,13,4,9
1,2,0,25,86,1,11,1,6
1,2,0,4,214,5,12,4,9
0,2,0,5,277,7,12,3,27
1,2,1,16,37,11,10,0,6
1,2,0,24,121,28,11,0,18
1,2,0,41,64,25,14,0,26
1,2,0,50,212,14,14,0,19
1,2,0,28,234,0,13,4,22
1,2,0,40,253,17,12,0,14
1,2,0,12,95,25,14,3,0
1,2,0,1,193,25,10,1,21
1,2,0,4,92,25,11,2,18
1,2,1,42,233,18,14,0,24
1,2,1,48,140,1,14,3,19
0,2,0,13,98,6,11,3,22
1,0,1,36,164,4,11,4,30
1,2,0,13,249,13,11,4,2
1,2,0,10,108,0,12,0,23
1,0,0,47,29,28,10,3,22
0,2,0,39,103,28,11,1,20
0,2,0,31,148,5,13,4,8
1,2,0,16,206,28,12,3,16
1,2,0,32,282,5,11,2,23
0,2,0,42,102,10,14,0,19
1,2,1,4,170,0,14,4,24
1,2,0,24,47,4,13,0,21
1,2,0,39,46,6,10,4,4
0,2,1,6,191,23,12,0,15
1,2,0,5,204,22,14,0,20
1,2,1,43,84,0,14,3,24
1,2,1,17,84,0,10,3,12
1,2,0,33,198,2,11,4,22
0,2,0,29,40,17,13,3,26
1,2,0,46,315,23,10,3,20
1,2,0,14,191,23,14,1,20
1,2,0,44,175,0,11,2,14
1,2,0,6,165,20,12,0,22
1,2,0,49,226,14,11,3,15
1,2,1,43,33,28,11,0,27
1,2,0,30,215,23,11,2,4
1,2,0,34,238,25,14,1,28
1,2,0,27,42,2,13,0,17
1,2,0,35,74,17,11,1,24
1,2,0,17,258,17,11,3,14
1,2,0,35,140,1,13,3,16
1,2,1,30,9,25,12,4,29
1,2,1,48,134,6,12,2,30
1,2,1,19,131,14,14,2,26
1,2,0,46,79,2,10,1,13
1,2,0,36,121,28,13,3,33
1,2,0,17,117,10,10,4,16
1,2,0,8,83,10,11,4,12
1,2,0,10,90,0,12,0,2
1,2,0,4,106,11,11,2,2
1,2,0,16,177,28,13,0,4
1,2,0,45,153,0,10,3,23
1,2,0,38,8,12,10,2,2
1,2,0,46,314,0,10,2,18
1,2,0,43,100,2,11,0,16
1,2,0,36,160,12,11,0,6
1,2,0,2,153,0,12,3,14
0,2,0,33,255,25,11,4,18
1,2,0,39,261,2,11,0,14
1,2,0,10,304,13,14,2,12
1,2,0,10,290,14,10,3,8
1,2,0,0,120,22,10,3,2
1,2,0,29,226,14,12,0,13
1,2,0,25,303,11,11,0,25
1,2,0,35,52,7,11,1,23
1,2,0,20,137,2,13,0,24
1,2,0,36,288,0,10,0,6
0,2,0,46,193,25,13,3,9
1,2,0,38,54,17,13,0,14
1,2,1,9,158,5,10,1,22
1,0,1,4,205,14,13,0,6
1,2,0,20,87,22,10,0,26
1,2,1,22,184,10,10,1,23
1,2,0,11,205,14,13,1,10
1,0,1,23,66,2,12,2,19
1,2,0,8,256,2,13,2,23
1,2,0,50,284,6,12,1,15
1,2,0,18,11,20,12,3,24
1,2,0,23,166,12,14,0,16
1,2,0,3,55,14,12,2,29
1,2,0,44,55,14,14,3,30
1,2,0,35,39,28,12,3,29
0,2,0,47,117,10,12,2,19
1,2,1,4,48,20,14,4,17
1,2,0,29,314,0,14,2,12
1,2,0,48,295,1,13,0,23
1,0,0,3,156,28,12,0,17
1,2,0,2,8,12,11,3,27
1,2,0,25,192,25,10,0,24
1,2,1,48,219,25,11,1,17
1,2,0,34,176,0,11,3,18
1,2,1,30,114,28,14,4,23
1,2,0,27,24,14,11,2,6
1,2,0,3,162,28,14,0,25
1,2,0,39,58,2,11,0,9
1,2,0,47,33,28,14,0,14
1,1,1,29,292,12,14,0,34
1,2,0,12,103,28,10,0,10
0,2,1,38,163,12,14,0,12
0,2,0,24,179,23,12,2,2
0,2,0,27,1,24,12,1,2
0,2,1,18,267,8,12,1,18
1,2,1,22,256,2,10,1,7
1,2,1,49,99,21,11,1,29
1,2,1,0,221,20,14,3,8
1,2,0,42,208,0,12,2,18
1,2,0,22,199,25,14,4,16
1,2,0,3,99,21,13,0,26
1,2,0,39,46,6,12,1,21
1,2,0,5,163,12,14,1,16
0,2,0,43,114,28,10,2,21
1,2,1,41,8,12,12,2,26
1,1,1,0,51,14,13,3,19
1,1,0,26,217,28,11,2,0
1,2,0,34,182,14,13,2,21
1,2,1,22,165,20,13,3,31
1,2,1,4,275,2,13,4,29
1,2,1,25,218,0,12,3,4
1,2,0,38,262,14,10,4,12
1,2,1,5,70,22,11,1,29
1,2,0,25,51,14,11,2,30
1,2,1,39,273,13,11,1,6
1,2,0,37,31,28,11,4,20
1,2,0,26,67,3,14,2,15
1,2,0,33,43,5,11,2,8
1,2,1,34,183,11,12,0,6
1,2,1,35,259,25,13,3,20
1,2,0,32,214,5,12,3,20
1,2,1,41,309,25,14,0,16
0,1,0,32,291,22,14,3,8
1,2,1,42,103,28,12,0,8
1,2,0,22,162,28,14,0,2
1,2,0,30,9,25,11,3,18
0,2,1,7,74,17,10,2,4
1,2,1,32,175,0,14,2,23
1,2,1,15,31,28,11,2,32
0,2,1,44,227,14,10,4,6
1,2,1,15,7,14,10,2,28
1,2,0,45,85,14,13,3,17
1,2,0,22,298,0,10,0,20
0,2,0,27,235,22,13,4,16
1,2,0,37,253,17,11,2,14
